,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19
633,BRACS_1603_PB_3,1,2.4880111,0.0,0.0,0.0,1.3457855,0.0,2.007796,0.0,0.0,0.16131341,0.29114687,0.0,0.602462,0.0,0.20469818,1.4011145,0.0,0.0,0.018356368,1.2432537
634,BRACS_1603_PB_4,1,1.8333933,0.0,0.0,0.0,1.1552963,0.0,1.608843,0.0,0.0,0.11150709,0.16054782,0.0,0.8102503,0.0,0.4438238,1.1463108,0.0,0.0,0.33893692,1.1742055
635,BRACS_1603_PB_5,1,0.0,0.0,0.05160778,0.0,0.0,0.0,0.0,0.0,0.0,0.12304866,0.18206409,0.0,0.0,0.0,1.2776221,0.0,0.052016996,0.29888514,1.1326771,0.0
636,BRACS_1603_PB_6,1,0.75488836,0.0,0.0,0.0,0.4757996,0.0,0.7588543,0.0,0.0,0.08679153,0.14083779,0.0,0.29109353,0.0,0.656828,0.5787294,0.0,0.0,0.42501554,0.5492488
637,BRACS_1603_PB_7,1,0.11871789,0.0,0.0,0.0,0.26454625,0.0,0.26956114,0.0,0.0,0.15313685,0.16471495,0.0,0.09554984,0.0,1.2496347,0.19410914,0.0,0.24435174,1.0668415,0.14345479
638,BRACS_1603_PB_8,1,1.1366881,0.0,0.0,0.0,0.6047927,0.0,1.0046496,0.0,0.0,0.14682102,0.20573273,0.0,0.14796633,0.0,0.54929954,0.668484,0.0,0.0,0.44536424,0.48977906
639,BRACS_1603_PB_9,1,1.7656791,0.0,0.0,0.0,1.0552944,0.0,1.5154167,0.0,0.0,0.116953045,0.19083475,0.0,0.61917585,0.0,0.39641672,1.0968333,0.0,0.0,0.24595441,1.0272751
640,BRACS_1605_PB_1,1,2.3159344,0.0,0.0,0.0,0.9680598,0.0,1.7505631,0.0,0.0,0.19805387,0.4236186,0.0,0.14001387,0.0,0.45193642,1.2538798,0.0,0.0,0.0,1.0907729
641,BRACS_1605_PB_10,1,2.2658153,0.0,0.0,0.0,0.8788842,0.0,1.703736,0.0,0.0,0.15387307,0.37992266,0.0,0.09298868,0.0,0.2893905,1.2370702,0.0,0.0,0.0,1.0766582
642,BRACS_1605_PB_11,1,1.8289167,0.0,0.0,0.0,0.90352213,0.0,1.4702052,0.0,0.0,0.12727487,0.26341704,0.0,0.3901615,0.0,0.25652924,1.0692934,0.0,0.0,0.0,0.9517579
643,BRACS_1605_PB_12,1,2.357185,0.0,0.0,0.0,1.1686351,0.0,1.8460517,0.0,0.0,0.14306068,0.34027094,0.0,0.44315317,0.0,0.31494135,1.308012,0.0,0.0,0.0,1.2500999
644,BRACS_1605_PB_13,1,3.3015492,0.0,0.0,0.0,1.6226909,0.0,2.5065646,0.0,0.0,0.18511063,0.43742117,0.0,0.5728412,0.0,0.16386674,1.738789,0.0,0.0,0.0,1.6762419
645,BRACS_1605_PB_14,1,1.712737,0.0,0.0,0.0,0.8302058,0.0,1.3396142,0.0,0.0,0.17658919,0.3256492,0.0,0.17101991,0.0,0.5695697,0.95815027,0.0,0.0,0.15335906,0.7926959
646,BRACS_1605_PB_15,1,1.9415962,0.0,0.0,0.0,0.9303801,0.0,1.5115467,0.0,0.0,0.16463397,0.31657273,0.0,0.29023188,0.0,0.382209,1.1113946,0.0,0.0,0.03412118,0.92927426
647,BRACS_1605_PB_16,1,3.2830145,0.0,0.0,0.0,1.8015252,0.0,2.5886202,0.0,0.0,0.18130668,0.3346013,0.0,0.8517257,0.0,0.0,1.7713939,0.0,0.0,0.0,1.6511738
648,BRACS_1605_PB_17,1,1.7324741,0.0,0.0,0.0,0.66615736,0.0,1.2987818,0.0,0.0,0.16886298,0.34857747,0.0,0.0,0.0,0.46127284,0.87976044,0.0,0.0,0.046119798,0.7164515
649,BRACS_1605_PB_18,1,2.3086088,0.0,0.0,0.0,1.0334308,0.0,1.7471608,0.0,0.0,0.22679175,0.41400066,0.0,0.032474317,0.0,0.31234726,1.0756375,0.0,0.0,0.050203476,0.88910145
650,BRACS_1605_PB_19,1,3.9160182,0.0,0.0,0.0,2.4034228,0.0,3.1871114,0.0,0.0,0.044580813,0.24531563,0.0,1.5677168,0.0,0.0,2.2817402,0.0,0.0,0.0,2.5206788
651,BRACS_1605_PB_2,1,3.3152142,0.0,0.0,0.0,2.065554,0.0,2.636,0.0,0.0,0.05134343,0.21234286,0.0,1.359275,0.0,0.102507144,1.9071358,0.0,0.0,0.0,2.1652374
652,BRACS_1605_PB_20,1,3.1828506,0.0,0.0,0.0,1.5044295,0.0,2.37166,0.0,0.0,0.2678691,0.4991704,0.0,0.22199166,0.0,0.13799453,1.4557956,0.0,0.0,0.0,1.307384
653,BRACS_1605_PB_3,1,2.5380325,0.0,0.0,0.0,1.2975374,0.0,1.9566892,0.0,0.0,0.12754476,0.31117415,0.0,0.57097626,0.0,0.23773392,1.4297783,0.0,0.0,0.0,1.4049513
654,BRACS_1605_PB_4,1,2.550808,0.0,0.0,0.0,1.3982756,0.0,2.0255542,0.0,0.0,0.0706182,0.23204221,0.0,0.71084434,0.0,0.20309821,1.4823064,0.0,0.0,0.0,1.5257556
655,BRACS_1605_PB_5,1,3.2116349,0.0,0.0,0.0,1.6860197,0.0,2.5398085,0.0,0.0,0.19471096,0.3624848,0.0,0.7109648,0.0,0.0,1.7200357,0.0,0.0,0.0,1.5410211
656,BRACS_1605_PB_6,1,2.802177,0.0,0.0,0.0,1.7311727,0.0,2.2973785,0.0,0.0,0.04550053,0.17274292,0.0,1.2205546,0.0,0.09846069,1.6828179,0.0,0.0,0.0,1.8803208
657,BRACS_1605_PB_7,1,0.85925716,0.0,0.0,0.0,0.55840415,0.0,0.79563576,0.0,0.0,0.05601198,0.16664168,0.0,0.2664005,0.0,0.75181526,0.5868282,0.0,0.0,0.5326468,0.603393
658,BRACS_1605_PB_8,1,2.7933054,0.0,0.0,0.0,1.7191693,0.0,2.2722383,0.0,0.0,0.058565766,0.1913951,0.0,1.156995,0.0,0.14435178,1.6647283,0.0,0.0,0.0,1.8367345
659,BRACS_1605_PB_9,1,3.330702,0.0,0.0,0.0,2.0401163,0.0,2.7340293,0.0,0.0,0.042188317,0.19298102,0.0,1.4168253,0.0,0.029796679,1.9707779,0.0,0.0,0.0,2.1735995
660,BRACS_1606_PB_10,1,3.6726856,0.0,0.0,0.0,2.3933175,0.0,2.905425,0.0,0.0,0.0,0.14977728,0.0,1.7850603,0.0,0.15177235,2.15912,0.0,0.0,0.0,2.6274328
661,BRACS_1606_PB_11,1,4.252242,0.0,0.0,0.0,2.8114765,0.0,3.338327,0.0,0.0,0.0,0.14806272,0.0,2.0470042,0.0,0.12121396,2.4611857,0.0,0.0,0.0,3.0753987
662,BRACS_1606_PB_13,1,1.1938611,0.0,0.09799361,0.0,0.53276753,0.0,0.8759787,0.0,0.0,0.23902199,0.44038317,0.0,0.0,0.0,0.8659265,0.43328524,0.43952644,0.0,0.5978166,0.2984552
663,BRACS_1606_PB_14,1,1.426768,0.0,0.0,0.0,0.6079639,0.0,1.1556295,0.0,0.0,0.17883544,0.3003171,0.0,0.0,0.0,0.517872,0.74810266,0.0,0.0,0.26947373,0.52325296
664,BRACS_1606_PB_15,1,1.8743922,0.0,0.0,0.0,1.0091572,0.0,1.4187288,0.0,0.0,0.252885,0.4224446,0.0,0.16666752,0.0,0.9463265,0.99815166,0.0,0.0,0.40029067,0.8811608
665,BRACS_1606_PB_2,1,2.9875622,0.0,0.0,0.0,1.7903161,0.0,2.3820798,0.0,0.0,0.08848882,0.24675466,0.0,1.0583187,0.0,0.16533834,1.7004879,0.0,0.0,0.0,1.8136735
666,BRACS_1606_PB_3,1,2.296118,0.0,0.034554377,0.0,1.0056207,0.0,1.6720194,0.0,0.0,0.28024775,0.5037048,0.0,0.0,0.0,0.49670833,0.9457644,0.08755875,0.0,0.16441846,0.7871055
667,BRACS_1606_PB_5,1,2.95869,0.0,0.0,0.0,1.9636548,0.0,2.3841217,0.0,0.0,0.025667839,0.18087295,0.0,1.3486277,0.0,0.3643483,1.7446291,0.0,0.0,0.0,2.1486335
668,BRACS_1606_PB_6,1,0.0,0.0,0.077221535,0.0,0.0,0.0,0.0,0.0,0.0,0.31187293,0.39907047,0.0,0.0,0.0,2.3152628,0.0,0.0,0.5200922,1.5239147,0.0
669,BRACS_1606_PB_7,1,2.5306427,0.0,0.0,0.0,1.3310062,0.0,2.010997,0.0,0.0,0.16830532,0.30417335,0.0,0.50795096,0.0,0.24679156,1.3698103,0.0,0.0,0.043613568,1.2456675
670,BRACS_1606_PB_9,1,1.39626,0.0,0.0,0.0,0.7572495,0.0,1.1661894,0.0,0.0,0.10915753,0.21808428,0.0,0.23975727,0.0,0.55952173,0.81967336,0.0,0.0,0.35990876,0.73751247
671,BRACS_1610_PB_1,1,5.9320464,0.0,0.0,0.0,3.642794,0.0,4.8999434,0.0,0.21009853,0.102341235,0.3714058,0.0,2.2732058,0.0,0.0,3.4487312,0.0,0.0,0.0,3.7564514
672,BRACS_1610_PB_10,1,4.9902596,0.0,0.0,0.0,2.8296864,0.0,4.034239,0.0,0.1522417,0.14930074,0.38742393,0.0,1.5359964,0.0,0.0,2.8609557,0.0,0.0,0.0,2.8382728
673,BRACS_1610_PB_11,1,1.2745115,0.0,0.0,0.0,0.8642607,0.0,1.1260085,0.0,0.0,0.04592824,0.14126194,0.0,0.5882491,0.0,0.56653696,0.8288812,0.0,0.0,0.3765263,0.95484215
674,BRACS_1610_PB_12,1,5.212661,0.0,0.0,0.0,3.4143004,0.0,4.17543,0.0,0.0,0.0,0.20303372,0.0,2.4124553,0.0,0.0,3.0195744,0.0,0.0,0.0,3.6822073
675,BRACS_1610_PB_3,1,0.0,0.0,0.13338114,0.0,0.0,0.0,0.0,0.0,0.0,0.22092499,0.28357077,0.0,0.0,0.0,2.0035625,0.0,0.13847265,0.53060853,1.734879,0.0
676,BRACS_1610_PB_4,1,2.071614,0.0,0.0,0.0,1.3766328,0.0,1.8249516,0.0,0.0,0.08636762,0.15002722,0.0,1.0994263,0.0,0.67397,1.2930586,0.0,0.0,0.5305977,1.4814651
677,BRACS_1610_PB_5,1,4.033683,0.0,0.19539215,0.0,1.9206573,0.0,2.8019001,0.0,0.21851784,0.64864206,1.1000259,0.0,0.0,0.0,1.1556853,0.88536245,0.9164512,0.0,0.64397657,0.8848702
678,BRACS_1610_PB_6,1,6.1241236,0.0,0.0,0.0,3.3981357,0.0,4.8968353,0.0,0.13976845,0.23492695,0.51177764,0.0,1.7307645,0.0,0.0,3.4790847,0.0,0.0,0.0,3.2433238
679,BRACS_1610_PB_7,1,4.183369,0.0,0.0,0.0,2.294252,0.0,3.2361703,0.0,0.0,0.117313206,0.36917678,0.0,1.0675945,0.0,0.0,2.2671738,0.0,0.0,0.0,2.2624712
680,BRACS_1610_PB_8,1,7.8699117,0.0,0.0,0.0,4.0381117,0.0,5.9771338,0.0,0.282998,0.28833666,0.8100406,0.0,1.6009604,0.0,0.0,4.103007,0.0,0.0,0.0,3.7546759
681,BRACS_1612_PB_1,1,4.3779497,0.0,0.0,0.0,2.90429,0.0,3.391326,0.0,0.0,0.0,0.1545753,0.0,2.09558,0.0,0.13663128,2.5087044,0.0,0.0,0.0,3.222415
682,BRACS_1612_PB_10,1,3.8314717,0.0,0.0,0.0,2.5853567,0.0,2.984811,0.0,0.0,0.0,0.16772094,0.0,1.8338561,0.0,0.34111047,2.2065785,0.0,0.0,0.0,2.8688688
683,BRACS_1612_PB_2,1,3.808111,0.0,0.0,0.0,2.504279,0.0,3.0034838,0.0,0.0,0.0,0.16064335,0.0,1.8116938,0.0,0.1951541,2.2220454,0.0,0.0,0.0,2.754371
684,BRACS_1612_PB_3,1,3.8474958,0.0,0.0,0.0,2.5670578,0.0,2.9453602,0.0,0.0,0.0,0.15951036,0.0,1.895448,0.0,0.3130314,2.2391222,0.0,0.0,0.0,2.8242931
685,BRACS_1612_PB_4,1,3.9627802,0.0,0.0,0.0,2.6281974,0.0,3.1158767,0.0,0.0,0.0,0.14675091,0.0,1.9237994,0.0,0.1861583,2.3071485,0.0,0.0,0.0,2.9179246
686,BRACS_1612_PB_5,1,4.104001,0.0,0.0,0.0,2.7174947,0.0,3.167377,0.0,0.0,0.0,0.14798772,0.0,2.0276113,0.0,0.19229428,2.3914526,0.0,0.0,0.0,2.9987404
687,BRACS_1612_PB_6,1,3.3563054,0.0,0.0,0.0,2.2343247,0.0,2.6529224,0.0,0.0,0.0,0.1352662,0.0,1.6814212,0.0,0.30338195,1.9771606,0.0,0.0,0.07412712,2.5335689
688,BRACS_1612_PB_7,1,4.05286,0.0,0.0,0.0,2.6669884,0.0,3.143542,0.0,0.0,0.0,0.14826912,0.0,1.9425135,0.0,0.16282856,2.3377473,0.0,0.0,0.0,2.978797
689,BRACS_1612_PB_8,1,4.0247045,0.0,0.0,0.0,2.6605384,0.0,3.1284664,0.0,0.0,0.0,0.13991448,0.0,1.9411067,0.0,0.15801069,2.3326735,0.0,0.0,0.0,2.9732296
690,BRACS_1612_PB_9,1,3.8446994,0.0,0.0,0.0,2.5262258,0.0,3.0223398,0.0,0.0,0.0,0.14833829,0.0,1.8801447,0.0,0.19930828,2.2641387,0.0,0.0,0.0,2.7801173
691,BRACS_1619_PB_1,1,0.0,0.0,0.052599102,0.0,0.0,0.0,0.068664275,0.0,0.0,0.17302004,0.34033182,0.0,0.0,0.0,1.263279,0.08033867,0.2165192,0.0,0.7558364,0.0
692,BRACS_1619_PB_2,1,0.0,0.0,0.16843414,0.0,0.0,0.0,0.0,0.0,0.0,0.22453219,0.42474398,0.0,0.0,0.0,2.0469272,0.0,0.81316406,0.21269333,1.5835785,0.0
693,BRACS_1619_PB_4,1,0.37189984,0.0,0.0,0.0,0.3595373,0.0,0.45856804,0.0,0.0,0.105569914,0.12546586,0.0,0.2520922,0.0,0.8857336,0.3304636,0.0,0.107116245,0.7652866,0.37918666
694,BRACS_1620_PB_1,1,0.26475903,0.0,0.0,0.0,0.28364924,0.0,0.3930321,0.0,0.0,0.07631123,0.16010402,0.0,0.09870572,0.0,0.9653786,0.28004953,0.0,0.114082485,0.80865103,0.27766076
695,BRACS_1620_PB_3,1,1.6601017,0.0,0.0,0.0,0.62084854,0.0,1.4655373,0.0,0.0041298196,0.35732162,0.6214371,0.0,0.0,0.0,1.6099206,0.83766574,0.23875676,0.0,0.53489006,0.901292
696,BRACS_1640_PB_1,1,2.5787833,0.0,0.0,0.0,1.7639654,0.0,2.0330377,0.0,0.0,0.055583827,0.16021143,0.0,1.3122348,0.0,0.69466084,1.5490719,0.0,0.0,0.4468325,1.9550972
697,BRACS_1640_PB_3,1,0.0,0.0,0.054422513,0.0,0.049111295,0.0,0.0021694237,0.0,0.0,0.14705887,0.19537458,0.0,0.0,0.0,1.3789192,0.0019331425,0.0022039413,0.3045413,1.2196583,0.0
698,BRACS_1640_PB_6,1,0.0,0.0,0.05971513,0.0,0.0,0.0,0.0,0.0,0.0,0.15230411,0.20133421,0.0,0.0,0.0,1.4092826,0.0,0.04451628,0.32641062,1.250554,0.0
699,BRACS_1640_PB_7,1,1.0245727,0.0,0.0,0.0,0.844705,0.0,0.92361426,0.0,0.0,0.13096984,0.17723678,0.0,0.54379845,0.0,1.1245911,0.6718784,0.0,0.019306995,0.92148143,0.8741465
700,BRACS_1772_PB_1,1,3.370381,0.0,0.0,0.0,2.2072077,0.0,2.6718557,0.0,0.0,0.0,0.1207118,0.0,1.6517872,0.0,0.15768045,1.9769902,0.0,0.0,0.0,2.485637
701,BRACS_1772_PB_2,1,3.7283487,0.0,0.0,0.0,2.4433737,0.0,2.9687066,0.0,0.0,0.0,0.1359245,0.0,1.8871245,0.0,0.2147774,2.2215314,0.0,0.0,0.0,2.7048197
702,BRACS_1772_PB_3,1,4.3590717,0.0,0.0,0.0,2.8496919,0.0,3.4634523,0.0,0.0,0.0,0.14161518,0.0,2.1547148,0.0,0.026258402,2.5735693,0.0,0.0,0.0,3.126608
703,BRACS_1772_PB_4,1,3.865621,0.0,0.0,0.0,2.5280714,0.0,3.0708447,0.0,0.0,0.0,0.13782614,0.0,1.9592096,0.0,0.19074093,2.2969918,0.0,0.0,0.0,2.796144
704,BRACS_1772_PB_5,1,4.2703533,0.0,0.0,0.0,2.8179116,0.0,3.3360193,0.0,0.0,0.0,0.1401879,0.0,2.1259046,0.0,0.11622105,2.497753,0.0,0.0,0.0,3.0971692
705,BRACS_1772_PB_6,1,3.8518138,0.0,0.0,0.0,2.5760014,0.0,2.9580653,0.0,0.0,0.0,0.15577288,0.0,1.8269315,0.0,0.2720989,2.2300384,0.0,0.0,0.0,2.8087823
706,BRACS_1772_PB_7,1,2.9047158,0.0,0.0,0.0,1.9762499,0.0,2.286002,0.0,0.0,0.008836757,0.13885233,0.0,1.4001101,0.0,0.3986774,1.7085607,0.0,0.0,0.081310555,2.1849685
707,BRACS_1779_PB_1,1,4.5746813,0.0,0.0,0.0,2.9438374,0.0,3.6372795,0.0,0.0,0.0,0.19308238,0.0,2.055011,0.0,0.0,2.6437438,0.0,0.0,0.0,3.1365175
708,BRACS_1779_PB_10,1,2.6718557,0.0,0.0,0.0,1.8503164,0.0,2.0919874,0.0,0.0,0.032036304,0.16485554,0.0,1.3020997,0.0,0.6488093,1.5989035,0.0,0.0,0.32484213,2.0367107
709,BRACS_1779_PB_11,1,0.98699164,0.0,0.0,0.0,0.80759275,0.0,0.911915,0.0,0.0,0.07855028,0.15133728,0.0,0.5135089,0.0,0.9260042,0.6830743,0.0,0.0,0.6781662,0.8907831
710,BRACS_1779_PB_12,1,5.3052607,0.0,0.0,0.0,3.5163033,0.0,4.177183,0.0,0.0,0.0,0.19695318,0.0,2.4613886,0.0,0.0,3.0518644,0.0,0.0,0.0,3.7973163
711,BRACS_1779_PB_13,1,2.971847,0.0,0.0,0.0,1.9839985,0.0,2.359047,0.0,0.0,0.0,0.1492638,0.0,1.4331667,0.0,0.267254,1.748356,0.0,0.0,0.0033278465,2.17562
712,BRACS_1779_PB_14,1,4.8825884,0.0,0.0,0.0,3.250278,0.0,3.8145063,0.0,0.0,0.0,0.16705044,0.0,2.3236969,0.0,0.04827015,2.7980475,0.0,0.0,0.0,3.5215025
713,BRACS_1779_PB_15,1,4.939784,0.0,0.0,0.0,3.2856326,0.0,3.9445784,0.0,0.0,0.0,0.21245041,0.0,2.2641234,0.0,0.058819316,2.8545036,0.0,0.0,0.0,3.5637991
714,BRACS_1779_PB_16,1,3.4375489,0.0,0.0,0.0,2.2726178,0.0,2.6400566,0.0,0.0,0.0,0.1507215,0.0,1.6474842,0.0,0.3241669,2.0085895,0.0,0.0,0.035559773,2.5251567
715,BRACS_1779_PB_17,1,3.8788893,0.0,0.0,0.0,2.545005,0.0,2.9875958,0.0,0.0,0.0,0.14891294,0.0,1.8186575,0.0,0.15756375,2.2327797,0.0,0.0,0.0,2.8449497
716,BRACS_1779_PB_2,1,4.6613135,0.0,0.0,0.0,3.0231545,0.0,3.759726,0.0,0.0,0.0,0.22746661,0.0,2.0276396,0.0,0.0117459,2.717658,0.0,0.0,0.0,3.17994
717,BRACS_1779_PB_3,1,4.575891,0.0,0.0,0.0,2.993713,0.0,3.582503,0.0,0.0,0.0,0.1735082,0.0,2.1609738,0.0,0.04069902,2.6501899,0.0,0.0,0.0,3.2274337
718,BRACS_1779_PB_4,1,4.7873354,0.0,0.0,0.0,3.152791,0.0,3.8518028,0.0,0.0,0.0,0.20038688,0.0,2.1581447,0.0,0.030373845,2.7834947,0.0,0.0,0.0,3.3749745
719,BRACS_1779_PB_5,1,3.7558556,0.0,0.0,0.0,2.488596,0.0,3.027603,0.0,0.0,0.0059634186,0.1888245,0.0,1.737857,0.0,0.28751132,2.232562,0.0,0.0,0.0,2.632557
720,BRACS_1779_PB_6,1,4.4463186,0.0,0.0,0.0,2.8863964,0.0,3.5017056,0.0,0.0,0.0,0.18373601,0.0,2.0303383,0.0,0.03498415,2.5653093,0.0,0.0,0.0,3.0809526
721,BRACS_1779_PB_7,1,4.2829432,0.0,0.0,0.0,2.8187575,0.0,3.3824222,0.0,0.0,0.0,0.15747125,0.0,2.0225396,0.0,0.10606107,2.4827647,0.0,0.0,0.0,3.0766509
722,BRACS_1779_PB_8,1,4.1592603,0.0,0.0,0.0,2.6598442,0.0,3.3442924,0.0,0.0,0.0,0.16036843,0.0,2.0485904,0.0,0.087826066,2.481564,0.0,0.0,0.0,2.89192
723,BRACS_1779_PB_9,1,3.2704573,0.0,0.0,0.0,2.1600919,0.0,2.55822,0.0,0.0,0.0,0.13556701,0.0,1.6136975,0.0,0.27612,1.9271456,0.0,0.0,0.040630672,2.411929
724,BRACS_1780_PB_10,1,3.2421033,0.0,0.0,0.0,2.1425755,0.0,2.5567656,0.0,0.0,0.0,0.13494937,0.0,1.6114373,0.0,0.2868576,1.9153292,0.0,0.0,0.07068907,2.3907409
725,BRACS_1780_PB_12,1,3.407155,0.0,0.0,0.0,2.206974,0.0,2.7754505,0.0,0.0,0.0026365072,0.14398184,0.0,1.704567,0.0,0.19922346,2.0495605,0.0,0.0,0.0,2.4223223
726,BRACS_1780_PB_13,1,4.861388,0.0,0.0,0.0,3.1768928,0.0,3.8644328,0.0,0.0,0.0,0.1606057,0.0,2.3088791,0.0,0.0,2.8207312,0.0,0.0,0.0,3.430232
727,BRACS_1780_PB_2,1,4.0783453,0.0,0.0,0.0,2.6967084,0.0,3.136274,0.0,0.0,0.0,0.14852555,0.0,1.9861451,0.0,0.18105024,2.3660092,0.0,0.0,0.0,2.985934
728,BRACS_1780_PB_4,1,3.991818,0.0,0.0,0.0,2.6454473,0.0,3.0776858,0.0,0.0,0.0,0.14962777,0.0,1.9743912,0.0,0.23125176,2.3246565,0.0,0.0,0.0,2.9298747
729,BRACS_1780_PB_8,1,4.380116,0.0,0.0,0.0,2.8919592,0.0,3.40088,0.0,0.0,0.0,0.14260216,0.0,2.140258,0.0,0.07872464,2.537101,0.0,0.0,0.0,3.1849642
730,BRACS_1780_PB_9,1,4.476632,0.0,0.0,0.0,2.9379075,0.0,3.5410073,0.0,0.0,0.0,0.15982558,0.0,2.124674,0.0,0.050786644,2.5978606,0.0,0.0,0.0,3.1895103
731,BRACS_1782_PB_2,1,5.5018663,0.0,0.0,0.0,3.5503793,0.0,4.40563,0.0,0.0,0.0,0.24548784,0.0,2.4129663,0.0,0.0,3.153123,0.0,0.0,0.0,3.746865
732,BRACS_1787_PB_2,1,4.5786376,0.0,0.0,0.0,3.0144463,0.0,3.671399,0.0,0.0,0.0,0.18827423,0.0,2.1186836,0.0,0.03594775,2.6717203,0.0,0.0,0.0,3.3260515
733,BRACS_1787_PB_4,1,2.8126597,0.0,0.0,0.0,1.7987009,0.0,2.3159168,0.0,0.0,0.03334438,0.14796613,0.0,1.3597468,0.0,0.20058922,1.7028913,0.0,0.0,0.038422316,1.966949
734,BRACS_1788_PB_3,1,3.6263256,0.0,0.0,0.0,2.3517773,0.0,2.8946598,0.0,0.0,0.0,0.14452411,0.0,1.7252014,0.0,0.12703045,2.127904,0.0,0.0,0.0,2.6092896
735,BRACS_1788_PB_5,1,5.132327,0.0,0.0,0.0,3.4445524,0.0,4.0461483,0.0,0.0,0.0,0.21366796,0.0,2.3563821,0.0,0.103429645,2.942573,0.0,0.0,0.0,3.7390482
736,BRACS_1789_PB_1,1,2.5876498,0.0,0.0,0.0,1.7069882,0.0,2.1281388,0.0,0.0,0.016922865,0.12207243,0.0,1.3349568,0.0,0.27413088,1.5736071,0.0,0.0,0.10603453,1.9044435
737,BRACS_1789_PB_3,1,2.3403335,0.0,0.0,0.0,1.5328265,0.0,1.9908854,0.0,0.0,0.049446177,0.1313378,0.0,1.2205288,0.0,0.39177394,1.4488715,0.0,0.0,0.2632156,1.6974008
738,BRACS_1791_PB_3,1,0.0,0.0,0.029276766,0.0,0.08097992,0.0,0.0,0.0,0.0,0.15839821,0.19919287,0.0,0.0020296834,0.0,1.5866362,0.0,0.0,0.27935317,1.3067085,0.031393126
739,BRACS_1791_PB_5,1,0.0,0.0,0.032857664,0.0,0.0,0.0,0.058405437,0.0,0.0,0.10443981,0.23528238,0.0,0.0,0.0,1.2018467,0.052628174,0.17846578,0.13417241,0.9167904,0.0
740,BRACS_1791_PB_6,1,0.23866828,0.0,0.0,0.0,0.3305309,0.0,0.33419892,0.0,0.0,0.12168251,0.18451548,0.0,0.1711841,0.0,1.223615,0.27037215,0.0,0.14376418,1.0195551,0.32198167
741,BRACS_1791_PB_7,1,0.22359675,0.0,0.0,0.0,0.32389596,0.0,0.33398387,0.0,0.0,0.1055468,0.14284419,0.0,0.16719264,0.0,1.0821272,0.24780181,0.0,0.15144339,0.88488495,0.3162393
742,BRACS_1851_PB_1,1,0.0,0.0,0.10952118,0.0,0.0,0.0,0.0,0.0,0.0,0.16119885,0.26973167,0.0,0.0,0.0,1.48804,0.0,0.34419978,0.24219805,1.2069584,0.0
743,BRACS_1851_PB_2,1,1.3017584,0.0,0.0,0.0,0.67307687,0.0,1.1157243,0.0,0.0,0.1828452,0.2515665,0.0,0.056596257,0.0,0.5930132,0.71001285,0.0,0.0,0.5078747,0.5029011
744,BRACS_1855_PB_1,1,0.0,0.0,0.083051085,0.0,0.0,0.0,0.0,0.0,0.0,0.12590797,0.24847768,0.0,0.0,0.0,1.3129662,0.0,0.33610773,0.1708579,1.0598842,0.0
745,BRACS_1855_PB_2,1,0.0,0.0,0.061237827,0.0,0.0,0.0,0.025089517,0.0,0.0,0.11675839,0.1912542,0.0,0.0,0.0,1.1206247,0.0,0.1679648,0.19833866,0.98594147,0.0
746,BRACS_1858_PB_2,1,4.200556,0.0,0.0,0.0,2.750887,0.0,3.312317,0.0,0.0,0.0,0.14565946,0.0,2.0698502,0.0,0.11258949,2.4806116,0.0,0.0,0.0,3.0047426
747,BRACS_1866_PB_1,1,0.0,0.0,0.11180611,0.0,0.03309834,0.0,0.11365561,0.0,0.0,0.16760568,0.22685234,0.0,0.0,0.0,1.204656,0.034587987,0.32486683,0.20427766,1.1338053,0.0
748,BRACS_1866_PB_2,1,0.83492094,0.0,0.0,0.0,0.47261822,0.0,0.7620232,0.0,0.0,0.17219006,0.21075933,0.0,0.010174058,0.0,0.74644613,0.48051512,0.0,0.04399731,0.7069455,0.2868374
749,BRACS_1866_PB_3,1,0.0,0.0,0.38056403,0.0,0.0,0.0,0.0,0.0,0.0,0.43570313,0.6196771,0.0,0.0,0.0,2.7835126,0.0,1.37135,0.30755824,2.4411647,0.0
750,BRACS_1869_PB_1,1,0.9430382,0.0,0.0,0.0,0.778942,0.0,0.85647166,0.0,0.0,0.09469096,0.15358718,0.0,0.5023499,0.0,0.98225355,0.6000817,0.0,0.0,0.78929085,0.8690878
751,BRACS_1869_PB_2,1,2.1605725,0.0,0.0,0.0,1.4645717,0.0,1.8386437,0.0,0.0,0.050082725,0.1245878,0.0,1.1699139,0.0,0.49722493,1.3351341,0.0,0.0,0.3664345,1.6378121
752,BRACS_1870_PB_1,1,1.3120072,0.0,0.0,0.0,0.9867321,0.0,1.1382622,0.0,0.0,0.067256376,0.13997647,0.0,0.7165729,0.0,0.7506537,0.81983024,0.0,0.0,0.6158981,1.1002884
753,BRACS_1870_PB_2,1,1.4808348,0.0,0.0,0.0,1.1064501,0.0,1.2824165,0.0,0.0,0.089617655,0.15252243,0.0,0.8262138,0.0,0.87060344,0.9147111,0.0,0.0,0.7217221,1.2560773
754,BRACS_1879_PB_1,1,2.4918199,0.0,0.0,0.0,1.6097741,0.0,2.0809262,0.0,0.0,0.017021567,0.12860316,0.0,1.2423989,0.0,0.32717746,1.5400599,0.0,0.0,0.17667188,1.7863257
