,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9
422,BRACS_1238_PB_52,1,0.0,0.0,0.0,0.0,0.0,0.0,3.6727233,3.1333814,4.6661086,0.0
423,BRACS_1238_PB_53,1,0.0,0.0,0.0,0.0,0.0,0.0,4.2120304,3.666526,5.1690445,0.0
424,BRACS_1238_PB_55,1,0.07990287,0.09530695,0.0,0.0,0.0,0.09160899,1.951944,1.8148344,2.116822,0.047661945
425,BRACS_1238_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,3.6992717,3.7322242,4.3289204,0.0
426,BRACS_1239_PB_1,1,0.24847825,0.22171192,0.0,0.027605511,0.0,0.26318645,1.9314656,1.5597655,2.201738,0.12286996
427,BRACS_1239_PB_2,1,0.689303,0.5653003,0.0,0.38595152,0.0,0.6575735,1.4869442,1.0775552,1.5599942,0.31730554
428,BRACS_1239_PB_3,1,0.94556063,0.7470029,0.0,0.5304098,0.0,0.8699533,1.5985161,0.9998098,1.7217623,0.41769102
429,BRACS_1239_PB_4,1,0.7453871,0.61117464,0.0,0.38520646,0.0,0.7170056,1.4753672,0.90313905,1.6386843,0.34314203
430,BRACS_1239_PB_5,1,0.90639716,0.7488558,0.0,0.5456275,0.0,0.9310244,0.5741844,0.11268251,0.46353868,0.43038777
431,BRACS_1239_PB_6,1,0.03671094,0.037614785,0.0,0.0,0.0,0.0,2.8006492,2.848353,2.9892507,0.0
432,BRACS_1239_PB_7,1,0.0,0.0041270405,0.0,0.0,0.0,0.0,2.7990158,2.7444706,3.0200074,0.0
433,BRACS_1240_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5348787,2.2700977,3.0398493,0.0
434,BRACS_1240_PB_10,1,0.061838895,0.059192687,0.0,0.0,0.0,0.0,2.1008096,2.140792,2.1730337,0.016636468
435,BRACS_1240_PB_11,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3132627,3.0956686,3.9979818,0.0
436,BRACS_1240_PB_12,1,0.4773799,0.42061728,0.0,0.25819427,0.0,0.51346916,0.7863773,0.45569524,0.716485,0.23723486
437,BRACS_1240_PB_13,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3754668,3.0152829,4.1337357,0.0
438,BRACS_1240_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.157176,2.9213195,3.817213,0.0
439,BRACS_1240_PB_3,1,0.0447174,0.06412618,0.0,0.0,0.0,0.017804526,1.8473823,1.8068533,1.9046828,0.026674997
440,BRACS_1240_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.4893546,3.3345985,4.1284003,0.0
441,BRACS_1240_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,3.843773,3.4726696,4.725756,0.0
442,BRACS_1240_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7851396,2.5381074,3.284079,0.0
443,BRACS_1240_PB_7,1,0.3567074,0.32325214,0.0,0.10198313,0.0,0.4336855,1.6616296,1.1508982,1.9159305,0.19588208
444,BRACS_1240_PB_8,1,0.07195752,0.080879085,0.0,0.0,0.0,0.04829907,1.9015877,1.7672534,2.0912158,0.03699806
445,BRACS_1240_PB_9,1,0.42989087,0.39357093,0.0,0.20297244,0.0,0.50280696,0.85310733,0.37506676,0.91429836,0.2182822
446,BRACS_1242_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7858477,2.5619857,3.3032887,0.0
447,BRACS_1242_PB_2,1,0.0,0.011257175,0.0,0.0,0.0,0.078425504,2.3881352,2.024315,2.7540357,0.013224559
448,BRACS_1242_PB_3,1,0.8801092,0.7119422,0.0,0.53282905,0.0,0.8637722,0.7674166,0.24871643,0.7351765,0.41319305
449,BRACS_1242_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.608181,2.4349315,3.049669,0.0
450,BRACS_1242_PB_5,1,0.16107705,0.16828114,0.0,0.0314838,0.0,0.17039204,1.6839538,1.5210038,1.7666639,0.0875054
451,BRACS_1244_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7313447,2.7192907,3.0187676,0.0
452,BRACS_1250_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.064092,2.7471797,3.5906825,0.0
453,BRACS_1250_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0064957,2.952286,3.3676126,0.0
454,BRACS_1250_PB_3,1,0.0046269875,0.011767458,0.0,0.0,0.0,0.0,2.3939602,2.4203749,2.5568943,0.0
455,BRACS_1250_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.56385,2.5241072,2.722043,0.0
456,BRACS_1250_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1230392,3.1028225,3.5055182,0.0
457,BRACS_1251_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.6293323,3.4785206,4.2998385,0.0
458,BRACS_1251_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0685387,3.7840137,4.9799314,0.0
459,BRACS_1251_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5264664,3.4709601,4.0797067,0.0
460,BRACS_1251_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.455724,3.4435694,3.9927623,0.0
461,BRACS_1251_PB_5,1,0.04674288,0.034262,0.0,0.0,0.0,0.0,2.8902433,3.1654484,2.9887695,0.0
462,BRACS_1253_PB_1,1,0.13590679,0.13201186,0.0,0.026646167,0.0,0.1179519,2.2170684,2.254366,2.265235,0.055704534
463,BRACS_1253_PB_2,1,0.33685002,0.26219243,0.0,0.19597432,0.0,0.29192746,2.0962462,2.237036,2.0495038,0.14706874
464,BRACS_1253_PB_3,1,0.50272846,0.41615832,0.0,0.25780898,0.0,0.5015891,1.6854814,1.5343102,1.6747401,0.23256287
465,BRACS_1253_PB_4,1,0.18736337,0.17676565,0.0,0.12278208,0.0,0.12696731,2.6871648,3.0908372,2.6535149,0.066532105
466,BRACS_1253_PB_5,1,0.5059272,0.4687289,0.0,0.35816336,0.0,0.5515294,1.3444465,1.2873756,1.16722,0.25691175
467,BRACS_1255_PB_1,1,0.4712299,0.40400314,0.0,0.25349635,0.0,0.45396954,1.3340925,1.0602002,1.328725,0.21716139
468,BRACS_1255_PB_2,1,0.06478035,0.08729915,0.0,0.0,0.0,0.017122462,2.5774055,2.7447445,2.5828424,0.008754574
469,BRACS_1255_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.2071042,3.3397253,3.459702,0.0
470,BRACS_1255_PB_4,1,0.05607815,0.077662766,0.0,0.0,0.0,0.093235,2.2669,2.0240934,2.5241845,0.031246822
471,BRACS_1255_PB_5,1,0.04181458,0.0480854,0.0,0.0,0.0,0.0,2.7076645,2.933775,2.7744737,0.0
472,BRACS_1257_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3925443,3.8395255,3.607141,0.0
473,BRACS_1257_PB_2,1,0.3561793,0.33683762,0.0,0.25166106,0.0,0.3767997,1.5403003,1.5961778,1.402164,0.18262923
474,BRACS_1257_PB_3,1,0.00499692,0.0,0.0,0.0,0.0,0.0,3.1148844,3.5491743,3.2058861,0.0
475,BRACS_1257_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.304663,3.34547,3.7071762,0.0
476,BRACS_1257_PB_5,1,0.79567903,0.63346606,0.0,0.46207732,0.0,0.75426257,1.0923847,0.75005364,1.0481732,0.36807287
477,BRACS_1259_PB_1,1,0.5587595,0.48297995,0.0,0.35880613,0.0,0.570876,1.2984389,1.2074469,1.1763207,0.26801303
478,BRACS_1259_PB_2,1,0.105525024,0.101047315,0.0,0.018065047,0.0,0.0333443,2.406757,2.5532403,2.4431891,0.027470857
479,BRACS_1259_PB_3,1,0.16428019,0.16729672,0.0,0.090075746,0.0,0.12574796,2.257913,2.4913437,2.2058673,0.064647555
480,BRACS_1259_PB_4,1,0.16046931,0.14651549,0.0,0.08710313,0.0,0.082771555,2.4526873,2.7151875,2.4148724,0.053608984
481,BRACS_1259_PB_5,1,0.6099282,0.51692784,0.0,0.36066294,0.0,0.5936647,1.1256173,0.8206464,1.0580075,0.28200075
482,BRACS_1270_PB_1,1,0.9705543,0.7665955,0.0,0.6261879,0.0,1.0781876,0.7106842,0.51049215,0.6145618,0.4874315
483,BRACS_1270_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.4163098,3.0099916,4.1761546,0.0
484,BRACS_1270_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.09704655,2.1746957,1.8860271,2.404278,0.008531284
485,BRACS_1272_PB_29,1,0.17300032,0.19243132,0.0,0.017710224,0.0,0.28383934,1.6384226,1.286244,1.7512816,0.115105264
486,BRACS_1272_PB_3,1,0.17546931,0.20807065,0.0,0.10669477,0.0,0.25224912,0.95958316,0.777497,0.8121701,0.11734408
487,BRACS_1272_PB_45,1,0.0,0.0,0.0,0.0,0.0,0.0,2.893634,2.6286023,3.5001225,0.0
488,BRACS_1272_PB_46,1,0.0,0.0,0.0,0.0,0.0,0.0,3.226399,2.9364073,3.8834755,0.0
489,BRACS_1272_PB_9,1,0.624393,0.5627388,0.0,0.36471295,0.0,0.7032296,0.7219486,0.31350657,0.71937335,0.32268202
490,BRACS_1279_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8038871,2.9735851,2.9529095,0.0
491,BRACS_1279_PB_3,1,0.0,0.010579707,0.0,0.0,0.0,0.0,1.8435411,1.8484507,1.8410509,0.0006022919
492,BRACS_1279_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0535717,3.2521763,3.2943294,0.0
493,BRACS_1318_PB_1,1,0.0,0.018919833,0.0,0.0,0.0,0.0,2.0362225,1.9543086,2.2008152,0.0022838898
494,BRACS_1318_PB_10,1,0.10730482,0.104351945,0.0,0.027022123,0.0,0.07736269,1.7176399,1.745053,1.6956867,0.054822173
495,BRACS_1318_PB_2,1,0.079072095,0.06283745,0.0,0.0,0.0,0.00888589,2.4088356,2.5625985,2.4632084,0.013807669
496,BRACS_1318_PB_3,1,0.25397235,0.23960991,0.0,0.10927206,0.0,0.29898277,1.4335262,1.2332457,1.4485105,0.13645945
497,BRACS_1318_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5674782,2.3802693,3.0122988,0.0
498,BRACS_1318_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,2.1346793,2.1356633,2.2904305,0.0
499,BRACS_1318_PB_6,1,0.2896145,0.245103,0.0,0.15064684,0.0,0.26698026,1.8718605,2.0050843,1.8148047,0.13107108
500,BRACS_1318_PB_7,1,0.3683695,0.35629216,0.0,0.21193953,0.0,0.4778742,0.78371835,0.5920814,0.66549486,0.20769894
501,BRACS_1318_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,2.3416848,2.196077,2.6796794,0.0
502,BRACS_1318_PB_9,1,0.08459121,0.08873755,0.0,0.0064565204,0.0,0.042523596,1.7057941,1.7130263,1.6700354,0.040305503
503,BRACS_1319_PB_1,1,0.46213672,0.34163058,0.0,0.2527098,0.0,0.44577217,1.9345899,2.0011454,1.930007,0.20822081
504,BRACS_1319_PB_10,1,0.11751569,0.11785777,0.0,0.03384223,0.0,0.08687371,1.7190821,1.7180046,1.708885,0.05934692
505,BRACS_1319_PB_11,1,0.007229915,0.0,0.0,0.0,0.0,0.0,2.7998285,3.0293028,2.9656305,0.0
506,BRACS_1319_PB_12,1,0.08649447,0.09075035,0.0,0.0,0.0,0.09679742,1.5226306,1.3949466,1.5592055,0.057067454
507,BRACS_1319_PB_13,1,0.047825277,0.06519999,0.0,0.0,0.0,0.009363137,2.2408495,2.367376,2.2233896,0.009781215
508,BRACS_1319_PB_14,1,0.17031449,0.16987102,0.0,0.06892331,0.0,0.16062754,1.4858773,1.4436972,1.4451059,0.09073687
509,BRACS_1319_PB_15,1,0.1680031,0.16750576,0.0,0.097375885,0.0,0.15967478,1.6703339,1.7149014,1.5940273,0.08678465
510,BRACS_1319_PB_16,1,0.0,0.0,0.0,0.0,0.0,0.0,2.9859142,3.2082815,3.1714568,0.0
511,BRACS_1319_PB_17,1,0.14600773,0.17674461,0.0,0.07627373,0.0,0.18334773,1.3608418,1.190026,1.307281,0.09254045
512,BRACS_1319_PB_18,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4947777,2.5233376,2.737604,0.0
513,BRACS_1319_PB_19,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7786548,2.9246056,2.9567506,0.0
514,BRACS_1319_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0221157,2.9765515,3.506788,0.0
515,BRACS_1319_PB_20,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8387592,2.887333,3.175528,0.0
516,BRACS_1319_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7705863,2.6514359,3.225672,0.0
517,BRACS_1319_PB_4,1,0.027534666,0.01766189,0.0,0.0,0.0,0.0,2.311398,2.436182,2.399746,0.0
518,BRACS_1319_PB_5,1,0.024737397,0.0017542541,0.0,0.0,0.0,0.0,2.5311906,2.6216178,2.7231271,0.0
519,BRACS_1319_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,2.06663,1.8952163,2.3013072,0.0
520,BRACS_1319_PB_7,1,0.0,0.0,0.0,0.0,0.0,0.0,2.850503,2.7395205,3.3373253,0.0
521,BRACS_1319_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7025483,2.795241,2.9067562,0.0
522,BRACS_1319_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,2.401894,2.4485507,2.636151,0.0
523,BRACS_1320_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7633584,2.5800295,3.2622695,0.0
524,BRACS_1320_PB_10,1,0.025048757,0.016178843,0.0,0.0,0.0,0.0,2.239467,2.308423,2.3680594,0.0015633069
525,BRACS_1320_PB_11,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5944366,3.507345,4.232965,0.0
526,BRACS_1320_PB_12,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0762372,2.8830209,3.7339582,0.0
527,BRACS_1320_PB_13,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4169626,2.3954675,2.6987066,0.0
528,BRACS_1320_PB_14,1,0.0,0.0,0.0,0.0,0.0,0.0,2.6182563,2.4226031,3.04266,0.0
529,BRACS_1320_PB_15,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8403218,2.8183067,3.2774777,0.0
530,BRACS_1320_PB_16,1,0.109751366,0.116535045,0.0,0.0019632205,0.0,0.073958054,1.5997318,1.4970553,1.6336509,0.055393763
531,BRACS_1320_PB_17,1,0.22897498,0.20629808,0.0,0.083369195,0.0,0.21997237,1.0578567,0.8315923,1.0053605,0.11877021
532,BRACS_1320_PB_18,1,0.0014309585,0.037181042,0.0,0.0,0.0,0.0,1.7468504,1.591706,1.8666971,0.011820557
533,BRACS_1320_PB_19,1,0.16942881,0.18494792,0.0,0.042953335,0.0,0.20397463,1.3730061,1.1263776,1.4355913,0.10499741
534,BRACS_1320_PB_2,1,0.16495718,0.17758365,0.0,0.03379827,0.0,0.16878542,1.4330485,1.2167964,1.4888526,0.09145745
535,BRACS_1320_PB_20,1,0.42017692,0.37708217,0.0,0.19699445,0.0,0.4737853,0.89391494,0.49046665,0.9280585,0.21084273
536,BRACS_1320_PB_3,1,0.009627515,0.03215976,0.0,0.0,0.0,0.033272788,2.1463025,1.977843,2.409415,0.013994603
537,BRACS_1320_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.3011804,2.323806,2.451786,0.0
538,BRACS_1320_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0184464,1.9626639,2.1972125,0.0
539,BRACS_1320_PB_6,1,0.06835996,0.087520696,0.0,0.0,0.0,0.048404127,1.7237957,1.6458452,1.7956535,0.040860437
540,BRACS_1320_PB_7,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0046916,2.9235568,3.4898067,0.0
541,BRACS_1320_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,2.6958086,2.6096876,3.076599,0.0
542,BRACS_1320_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,2.1945033,2.160164,2.4239295,0.0
543,BRACS_1322_PB_1,1,0.0012826882,0.0,0.0,0.0,0.0,0.17684314,2.0065632,1.401232,2.473131,0.058735333
544,BRACS_1322_PB_2,1,0.0,0.016064648,0.0,0.0,0.0,0.05285816,1.9856248,1.6905881,2.247931,0.016672436
545,BRACS_1322_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.926381,3.6454399,4.828756,0.0
546,BRACS_1322_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0658622,2.6387012,3.7776365,0.0
547,BRACS_1322_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,3.2536557,2.633915,4.207418,0.0
548,BRACS_1324_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.9110985,4.115976,6.2784014,0.0
549,BRACS_1324_PB_10,1,0.0,0.0,0.0,0.0,0.0,0.0,4.688161,3.9323485,6.007383,0.0
550,BRACS_1324_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.2516751,2.6448393,4.04209,0.0
551,BRACS_1324_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0992393,5.1547866,8.029298,0.0
552,BRACS_1324_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,6.073509,5.143086,8.06774,0.0
553,BRACS_1324_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.16532984,3.5615907,2.7035866,4.6070657,0.023320934
554,BRACS_1324_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,3.6332674,3.1438322,4.611906,0.0
555,BRACS_1324_PB_7,1,0.0,0.0,0.0,0.0,0.0,0.0,4.1937785,3.2078712,5.5737023,0.0
556,BRACS_1324_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,3.008468,2.8415952,3.499381,0.0
557,BRACS_1324_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0841117,5.3960037,7.8750496,0.0
558,BRACS_1325_PB_12,1,0.0,0.0,0.0,0.0,0.0,0.0,2.2723854,2.188508,2.5493195,0.0
559,BRACS_1325_PB_14,1,0.30360395,0.2947068,0.0,0.12039538,0.0,0.38806832,1.227761,0.865131,1.3446149,0.17476553
560,BRACS_1325_PB_2,1,0.56832457,0.51110125,0.0,0.33928198,0.0,0.66154903,0.6037792,0.30249235,0.4888685,0.2933031
561,BRACS_1325_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,2.786388,2.4502373,3.3642325,0.0
562,BRACS_1325_PB_9,1,1.310541,1.0507436,0.0,0.7766461,0.0,1.3527288,0.23749048,0.0,0.24631754,0.62412035
563,BRACS_1329_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.945116,3.5912297,4.957353,0.0
564,BRACS_1329_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.6723928,2.204487,3.4003894,0.0
565,BRACS_1329_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,4.3891096,3.6425843,5.683317,0.0
566,BRACS_1329_PB_4,1,0.24532957,0.3033381,0.0,0.06499901,0.0,0.5025231,1.1109244,0.41014284,1.4661027,0.17496538
567,BRACS_1329_PB_5,1,0.68603796,0.5955718,0.0,0.48160315,0.0,0.7986001,0.62898207,0.24426399,0.4501404,0.3542742
568,BRACS_1330_PB_1,1,1.5582291,1.1998498,0.0,0.9252021,0.0,1.5023082,0.31419852,0.0,0.4083316,0.7094694
569,BRACS_1330_PB_2,1,0.12320834,0.11121237,0.0,0.0,0.0,0.19239087,1.9837036,1.7105564,2.227825,0.078667425
570,BRACS_1330_PB_3,1,0.56096363,0.50566566,0.0,0.2950015,0.0,0.67453194,0.7460121,0.2415863,0.82879907,0.29101428
571,BRACS_1330_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7045524,2.4673967,3.185568,0.0
572,BRACS_1336_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0672524,3.28763,3.2769685,0.0
573,BRACS_1336_PB_2,1,0.0,0.010836957,0.0,0.0,0.0,0.0,2.5183597,2.5822656,2.6107352,0.0
574,BRACS_1336_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,2.6139338,2.7488558,2.773402,0.0
575,BRACS_1336_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8133283,2.7395608,3.196243,0.0
576,BRACS_1336_PB_5,1,0.09354168,0.08451325,0.0,0.018977683,0.0,0.016234063,2.7430887,3.0789347,2.7619421,0.012356445
577,BRACS_1338_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5727117,3.5919707,4.155467,0.0
578,BRACS_1338_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.299853,3.319708,3.763303,0.0
579,BRACS_1338_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.9670227,3.6383417,4.880252,0.0
580,BRACS_1480_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.717348,3.8477569,5.8305936,0.0
581,BRACS_1480_PB_2,1,0.2079582,0.23424135,0.0,0.14862238,0.0,0.24536625,1.3834425,1.2644138,1.2763859,0.120607786
582,BRACS_1486_PB_10,1,0.121090166,0.11081121,0.0,0.031046398,0.0,0.07252936,1.8237474,1.9058107,1.8061447,0.05453014
583,BRACS_1486_PB_11,1,0.26251933,0.25775465,0.0,0.1776736,0.0,0.25126395,1.6776395,1.757768,1.5548544,0.1300245
584,BRACS_1486_PB_12,1,0.0010148231,0.0,0.0,0.0,0.0,0.0,2.877115,3.074346,3.0341568,0.0
585,BRACS_1486_PB_13,1,0.2399656,0.24330963,0.0,0.0918785,0.0,0.34006244,1.688042,1.4915388,1.7397032,0.13806811
586,BRACS_1486_PB_2,1,0.35265076,0.33202228,0.0,0.19070117,0.0,0.3864619,1.1866175,0.9470086,1.149125,0.182574
587,BRACS_1486_PB_3,1,0.6043405,0.53145313,0.0,0.3586867,0.0,0.6556537,0.8118924,0.44645226,0.7790907,0.30620262
588,BRACS_1486_PB_4,1,0.063224085,0.05830908,0.0,0.0,0.0,0.0,2.5794184,2.8344817,2.5971942,0.0
589,BRACS_1486_PB_7,1,0.22733484,0.24621072,0.0,0.12288688,0.0,0.28910565,1.4504768,1.2678024,1.4162637,0.13274275
590,BRACS_1486_PB_8,1,0.2346359,0.22248763,0.0,0.1494108,0.0,0.20161805,2.1031408,2.3359551,2.0198984,0.10307115
591,BRACS_1486_PB_9,1,0.36413756,0.32742172,0.0,0.16236924,0.0,0.40623936,1.3134996,0.9493766,1.4275138,0.1917392
592,BRACS_1494_PB_17,1,0.08172406,0.08034498,0.0,0.027228415,0.0,0.12134113,1.9533714,2.0352647,1.8838799,0.054911353
593,BRACS_1494_PB_22,1,0.0,0.0,0.0,0.0,0.0,0.0,4.2641816,4.855126,4.6788907,0.0
594,BRACS_1494_PB_25,1,0.012433888,0.005368769,0.0,0.0,0.0,0.0,3.6311584,4.387571,3.7149343,0.0
595,BRACS_1494_PB_36,1,0.0,0.0,0.0,0.0,0.0,0.0,2.9610143,2.5632503,3.601155,0.0
596,BRACS_1494_PB_48,1,0.5389989,0.49963674,0.0,0.3770399,0.0,0.63137877,0.7076223,0.5333009,0.5116982,0.2933924
597,BRACS_1494_PB_6,1,0.021628844,0.0,0.0,0.0,0.0,0.0,3.2495832,3.7100008,3.4488802,0.0
598,BRACS_1496_PB_20,1,0.05805724,0.040248178,0.0,0.0,0.0,0.0,2.4311538,2.6411226,2.4557388,0.0
599,BRACS_1496_PB_23,1,0.0,0.0,0.0,0.0,0.0,0.0,2.698309,2.935426,2.8107655,0.0
600,BRACS_1496_PB_36,1,0.7276736,0.6103452,0.0,0.48896897,0.0,0.851662,0.6911448,0.53683126,0.5413132,0.3834263
601,BRACS_1496_PB_40,1,1.063762,0.79575396,0.0,0.59410775,0.0,1.0616759,0.7415557,0.2110167,0.7712537,0.5031784
602,BRACS_1496_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,3.6091194,3.3017414,4.3983707,0.0
603,BRACS_1503_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0856273,3.2272532,3.3128731,0.0
604,BRACS_1503_PB_7,1,0.31429762,0.28515676,0.0,0.1678067,0.0,0.34340993,1.5005969,1.5486413,1.4245893,0.16276306
605,BRACS_1509_PB_20,1,0.135966,0.07711809,0.0,0.037359707,0.0,0.048151378,3.0587733,3.571572,3.1373117,0.0382266
606,BRACS_1509_PB_6,1,0.16212073,0.107467465,0.0,0.06504066,0.0,0.0771943,3.090375,3.6473458,3.1646543,0.043280832
607,BRACS_1510_PB_12,1,1.6739758,1.1687192,0.0,1.1346936,0.0,1.7000813,0.35945344,0.0,0.23250654,0.7960485
608,BRACS_1510_PB_13,1,0.5123399,0.36661437,0.0,0.29987097,0.0,0.5043828,1.4585844,1.2251302,1.397964,0.24004647
609,BRACS_1510_PB_14,1,0.9195796,0.69925416,0.0,0.638892,0.0,1.01848,0.8298129,0.5930797,0.68192536,0.46475923
610,BRACS_1510_PB_17,1,0.861656,0.6657582,0.0,0.6026097,0.0,0.9634046,0.97486496,0.8082077,0.83243287,0.4369311
611,BRACS_1510_PB_3,1,2.1033263,1.4026631,0.0,1.392735,0.0,2.1133611,0.07664115,0.0,0.031174932,0.9877642
612,BRACS_1510_PB_5,1,0.30281326,0.24185373,0.0,0.18854314,0.0,0.25404793,2.2918477,2.5364358,2.235802,0.13485943
613,BRACS_1582_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1620076,3.2782354,3.4515662,0.0
614,BRACS_1582_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.4977138,3.451109,4.0342274,0.0
615,BRACS_1582_PB_3,1,0.07227501,0.064762145,0.0,0.0,0.0,0.17970529,1.9549071,1.681828,2.10031,0.061398923
616,BRACS_1583_PB_1,1,0.10175845,0.083579734,0.0,0.029241256,0.0,0.02570986,2.6834311,3.1197374,2.6911323,0.022472993
617,BRACS_1594_PB_2,1,0.040199675,0.065306306,0.0,0.043122754,0.0,0.108997196,1.6562809,1.6014322,1.4947982,0.04795239
618,BRACS_1594_PB_4,1,1.0762848,0.8576151,0.0,0.66083336,0.0,1.1255789,0.32352877,0.0,0.29397348,0.5139678
619,BRACS_1594_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,3.9683604,3.3845036,4.5995517,0.0
620,BRACS_1594_PB_7,1,0.7278332,0.61658776,0.0,0.422971,0.0,0.8146473,0.58855,0.24740095,0.52233154,0.36171827
621,BRACS_1595_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0446246,3.0899806,3.3524232,0.0
622,BRACS_1595_PB_13,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5557926,2.5890272,2.720006,0.0
623,BRACS_1595_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.117402,3.1298976,3.5055027,0.0
624,BRACS_1595_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4687533,2.5093658,2.656414,0.0
625,BRACS_1595_PB_7,1,0.004633328,0.013351891,0.0,0.0,0.0,0.0,2.0964088,2.0846455,2.2309365,0.0
626,BRACS_1595_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,2.9354327,2.9223924,3.3084068,0.0
627,BRACS_1603_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7435257,2.736079,3.066316,0.0
628,BRACS_1603_PB_10,1,0.0,0.0,0.0,0.0,0.0,0.0,2.816514,2.4498127,3.4559426,0.0
629,BRACS_1603_PB_11,1,0.6798978,0.54354507,0.0,0.4004957,0.0,0.7487033,0.9068396,0.6836605,0.846937,0.3446906
